State,SETTLEMENTDATE,TOTALDEMAND,RRP,Precipitation,AirTemp,Humidity,WindSpeed
SA1,2000-03-19 13:30:00,1203.58167,27.0,0.0,19.5,68.0,14.8
SA1,2000-03-19 14:00:00,1199.86833,24.97,0.2,17.7,83.0,14.8
SA1,2000-03-19 14:30:00,1195.45167,22.78,0.2,17.8,84.0,11.2
SA1,2000-03-19 15:00:00,1188.035,24.73,0.2,18.8,84.0,5.4
SA1,2000-03-19 15:30:00,1190.005,26.32,0.2,19.2,76.0,11.2
SA1,2000-03-19 16:00:00,1189.295,26.46,0.2,20.4,68.0,9.4
SA1,2000-03-19 16:30:00,1184.36333,24.42,0.2,20.4,64.0,9.4
SA1,2000-03-19 17:00:00,1199.15333,29.88,0.2,20.1,68.0,11.2
SA1,2000-03-19 17:30:00,1236.74,30.8,0.2,19.8,70.0,11.2
SA1,2000-03-19 18:00:00,1253.345,29.82,0.4,19.3,75.0,7.6
SA1,2000-03-19 18:30:00,1241.07,26.82,0.4,19.0,77.0,7.6
SA1,2000-03-19 19:00:00,1233.46333,27.37,0.4,18.4,80.0,11.2
SA1,2000-03-19 19:30:00,1264.65667,32.73,0.4,17.7,80.0,11.2
SA1,2000-03-19 20:00:00,1279.42833,32.19,0.4,17.3,76.0,13.0
SA1,2000-03-19 20:30:00,1253.18,26.67,0.4,17.1,75.0,11.2
SA1,2000-03-19 21:00:00,1216.995,30.0,0.4,16.9,72.0,11.2
SA1,2000-03-19 21:30:00,1196.63167,30.0,0.4,16.8,70.0,9.4
SA1,2000-03-19 22:00:00,1176.59,27.15,0.4,16.8,69.0,11.2
SA1,2000-03-19 22:30:00,1158.72167,25.49,0.4,16.7,70.0,11.2
SA1,2000-03-19 23:00:00,1181.97,24.27,0.4,16.5,69.0,7.6
SA1,2000-03-19 23:30:00,1237.28167,36.52,0.4,16.3,68.0,7.6
SA1,2000-03-20 00:00:00,1327.99667,36.52,0.4,16.2,66.0,13.0
SA1,2000-03-20 00:30:00,1346.32,41.85,0.4,16.1,63.0,13.0
SA1,2000-03-20 01:00:00,1382.01833,41.85,0.4,15.7,65.0,9.4
SA1,2000-03-20 01:30:00,1312.27,19.35,0.4,14.8,71.0,9.4
SA1,2000-03-20 02:00:00,1231.09667,15.13,0.4,14.3,73.0,5.4
SA1,2000-03-20 02:30:00,1151.76333,14.12,0.4,13.8,75.0,5.4
SA1,2000-03-20 03:00:00,1100.86,12.82,0.4,14.0,73.0,9.4
SA1,2000-03-20 03:30:00,1068.12167,12.02,0.4,14.1,73.0,7.6
SA1,2000-03-20 04:00:00,1060.85833,11.82,0.4,14.3,72.0,7.6
SA1,2000-03-20 04:30:00,1062.27833,12.69,0.4,15.1,66.0,11.2
SA1,2000-03-20 05:00:00,1082.22667,12.92,0.4,15.3,65.0,5.4
SA1,2000-03-20 05:30:00,1128.125,19.68,0.4,15.2,66.0,7.6
SA1,2000-03-20 06:00:00,1201.075,17.43,0.4,15.4,64.0,7.6
SA1,2000-03-20 06:30:00,1288.83333,25.85,0.4,15.6,63.0,9.4
SA1,2000-03-20 07:00:00,1424.86167,43.02,0.4,15.6,64.0,9.4
SA1,2000-03-20 07:30:00,1498.255,46.5,0.4,15.5,63.0,13.0
SA1,2000-03-20 08:00:00,1466.965,38.95,0.4,15.5,67.0,5.4
SA1,2000-03-20 08:30:00,1463.525,35.68,0.4,15.8,65.0,9.4
SA1,2000-03-20 09:00:00,1468.78667,34.97,0.4,16.2,65.0,7.6
SA1,2000-03-20 09:30:00,1458.155,34.8,0.0,16.8,63.0,7.6
SA1,2000-03-20 10:00:00,1455.52667,25.75,0.0,17.0,61.0,3.6
SA1,2000-03-20 10:30:00,1461.73667,30.48,0.0,17.3,60.0,7.6
SA1,2000-03-20 11:00:00,1469.2,40.05,0.0,17.6,59.0,9.4
SA1,2000-03-20 11:30:00,1487.99667,46.51,0.0,17.9,58.0,14.8
SA1,2000-03-20 12:00:00,1496.61,46.52,0.0,18.0,58.0,14.8
SA1,2000-03-20 12:30:00,1516.97333,58.56,0.0,18.5,58.0,9.4
SA1,2000-03-20 13:00:00,1519.62833,65.07,0.0,18.9,58.0,7.6
SA1,2000-03-20 13:30:00,1525.86667,65.07,0.0,20.2,54.0,16.6
SA1,2000-03-20 14:00:00,1538.73833,58.06,0.2,20.4,51.0,20.5
SA1,2000-03-20 14:30:00,1524.86333,65.07,0.2,21.4,49.0,18.4
SA1,2000-03-20 15:00:00,1517.39333,65.07,0.2,21.6,47.0,18.4
SA1,2000-03-20 15:30:00,1521.54167,67.51,0.2,21.4,46.0,18.4
SA1,2000-03-20 16:00:00,1514.79167,67.51,0.2,20.9,50.0,16.6
SA1,2000-03-20 16:30:00,1507.61,67.51,0.2,20.7,55.0,16.6
SA1,2000-03-20 17:00:00,1498.30333,67.51,0.2,20.6,55.0,13.0
SA1,2000-03-20 17:30:00,1475.54667,52.82,0.2,19.8,57.0,16.6
SA1,2000-03-20 18:00:00,1446.39,48.35,0.2,19.4,54.0,18.4
SA1,2000-03-20 18:30:00,1434.35667,35.46,0.2,19.0,60.0,14.8
SA1,2000-03-20 19:00:00,1411.99333,36.55,0.2,18.4,67.0,14.8
SA1,2000-03-20 19:30:00,1441.67167,36.55,0.2,17.7,67.0,13.0
SA1,2000-03-20 20:00:00,1416.41833,35.46,0.2,17.2,66.0,18.4
SA1,2000-03-20 20:30:00,1384.84833,19.4,0.2,16.8,69.0,11.2
SA1,2000-03-20 21:00:00,1349.51667,30.65,0.2,16.6,69.0,13.0
SA1,2000-03-20 21:30:00,1323.12,27.99,0.2,16.3,71.0,13.0
SA1,2000-03-20 22:00:00,1276.42833,16.78,0.2,16.2,72.0,11.2
SA1,2000-03-20 22:30:00,1268.19667,23.28,0.2,16.1,73.0,11.2
SA1,2000-03-20 23:00:00,1297.2,30.68,0.2,16.0,72.0,11.2
SA1,2000-03-20 23:30:00,1317.03833,40.06,0.2,15.9,71.0,11.2
SA1,2000-03-21 00:00:00,1372.60333,40.06,0.2,15.7,72.0,13.0
SA1,2000-03-21 00:30:00,1384.21167,40.06,0.2,15.6,72.0,11.2
SA1,2000-03-21 01:00:00,1410.45667,40.06,0.2,15.7,72.0,13.0
SA1,2000-03-21 01:30:00,1339.79833,20.99,0.2,15.5,73.0,11.2
SA1,2000-03-21 02:00:00,1241.955,15.0,0.2,15.8,65.0,14.8
SA1,2000-03-21 02:30:00,1180.65333,13.61,0.2,15.8,62.0,13.0
SA1,2000-03-21 03:00:00,1141.02833,13.04,0.2,15.2,65.0,3.6
SA1,2000-03-21 03:30:00,1118.57833,12.7,0.2,15.4,58.0,7.6
SA1,2000-03-21 04:00:00,1101.335,12.81,0.2,15.1,56.0,7.6
SA1,2000-03-21 04:30:00,1087.22167,12.54,0.2,15.1,54.0,9.4
SA1,2000-03-21 05:00:00,1105.70833,12.49,0.2,15.1,54.0,20.5
SA1,2000-03-21 05:30:00,1149.625,15.86,0.2,15.1,53.0,25.9
SA1,2000-03-21 06:00:00,1231.02333,17.54,0.2,15.2,53.0,20.5
SA1,2000-03-21 06:30:00,1321.09,21.45,0.2,15.1,57.0,16.6
SA1,2000-03-21 07:00:00,1452.77667,41.74,0.2,15.1,59.0,16.6
SA1,2000-03-21 07:30:00,1517.13667,46.5,0.2,14.8,60.0,20.5
SA1,2000-03-21 08:00:00,1477.59833,46.5,0.2,15.1,57.0,18.4
SA1,2000-03-21 08:30:00,1476.87833,34.96,0.2,15.8,54.0,18.4
SA1,2000-03-21 09:00:00,1488.455,34.99,0.2,16.4,51.0,18.4
SA1,2000-03-21 09:30:00,1496.88,34.7,0.0,17.3,52.0,18.4
SA1,2000-03-21 10:00:00,1495.81667,34.95,0.0,18.4,50.0,18.4
SA1,2000-03-21 10:30:00,1502.78667,33.41,0.0,18.9,47.0,16.6
SA1,2000-03-21 11:00:00,1516.695,40.06,0.0,20.1,46.0,16.6
SA1,2000-03-21 11:30:00,1526.87,42.22,0.0,20.7,42.0,18.4
SA1,2000-03-21 12:00:00,1521.93667,46.5,0.0,21.4,40.0,14.8
SA1,2000-03-21 12:30:00,1554.64167,63.04,0.0,22.0,38.0,16.6
SA1,2000-03-21 13:00:00,1590.19333,65.07,0.0,22.2,38.0,11.2
SA1,2000-03-21 13:30:00,1601.61,65.07,0.0,22.7,38.0,11.2
SA1,2000-03-21 14:00:00,1613.37667,65.07,0.0,23.8,33.0,11.2
SA1,2000-03-21 14:30:00,1607.825,65.07,0.0,23.6,34.0,7.6
SA1,2000-03-21 15:00:00,1607.52667,65.07,0.0,24.1,33.0,11.2
SA1,2000-03-21 15:30:00,1583.84833,67.51,0.0,24.4,31.0,11.2
SA1,2000-03-21 16:00:00,1566.96667,67.51,0.0,24.7,29.0,14.8
SA1,2000-03-21 17:30:00,1510.61167,52.82,0.0,25.3,27.0,13.0
SA1,2000-03-21 18:00:00,1472.94833,47.82,0.0,24.9,27.0,13.0
SA1,2000-03-21 18:30:00,1442.055,36.55,0.0,24.3,26.0,16.6
SA1,2000-03-21 19:00:00,1415.235,36.55,0.0,23.6,27.0,13.0
SA1,2000-03-21 19:30:00,1467.27333,36.56,0.0,22.6,33.0,11.2
SA1,2000-03-21 20:00:00,1470.50667,34.65,0.0,21.3,39.0,9.4
SA1,2000-03-21 20:30:00,1440.23,32.14,0.0,20.3,40.0,13.0
SA1,2000-03-21 21:00:00,1394.69333,28.5,0.0,19.8,45.0,14.8
SA1,2000-03-21 21:30:00,1364.695,36.56,0.0,19.1,50.0,11.2
SA1,2000-03-21 22:00:00,1320.43,36.57,0.0,18.6,49.0,11.2
SA1,2000-03-21 22:30:00,1319.26833,31.24,0.0,17.8,53.0,5.4
SA1,2000-03-21 23:00:00,1331.95167,34.97,0.0,17.7,51.0,7.6
SA1,2000-03-21 23:30:00,1356.04333,40.07,0.0,17.1,52.0,9.4
SA1,2000-03-22 00:00:00,1391.14833,40.06,0.0,17.8,46.0,13.0
SA1,2000-03-22 00:30:00,1393.81833,40.06,0.0,19.0,37.0,18.4
SA1,2000-03-22 01:00:00,1409.45167,35.37,0.0,19.9,33.0,20.5
SA1,2000-03-22 01:30:00,1323.18,21.35,0.0,19.9,34.0,18.4
SA1,2000-03-22 02:00:00,1230.09167,15.48,0.0,19.5,37.0,14.8
SA1,2000-03-22 02:30:00,1160.22167,13.53,0.0,19.3,38.0,14.8
SA1,2000-03-22 03:00:00,1107.235,12.97,0.0,19.6,35.0,14.8
SA1,2000-03-22 03:30:00,1091.17167,12.81,0.0,19.0,36.0,13.0
SA1,2000-03-22 04:00:00,1083.71833,12.71,0.0,19.8,33.0,16.6
SA1,2000-03-22 04:30:00,1086.17333,12.85,0.0,19.7,33.0,16.6
SA1,2000-03-22 05:00:00,1105.945,13.11,0.0,19.8,34.0,16.6
SA1,2000-03-22 05:30:00,1125.86,17.05,0.0,19.7,33.0,16.6
SA1,2000-03-22 06:00:00,1209.26667,21.73,0.0,20.0,31.0,18.4
SA1,2000-03-22 06:30:00,1321.32833,30.81,0.0,20.1,32.0,18.4
SA1,2000-03-22 07:00:00,1436.13333,43.05,0.0,20.1,34.0,18.4
SA1,2000-03-22 07:30:00,1519.09667,30.65,0.0,20.0,37.0,16.6
SA1,2000-03-22 08:00:00,1500.35667,34.36,0.0,20.4,38.0,14.8
SA1,2000-03-22 08:30:00,1526.165,35.02,0.0,21.2,39.0,16.6
SA1,2000-03-22 09:00:00,1551.96833,34.95,0.0,22.4,40.0,20.5
SA1,2000-03-22 09:30:00,1576.025,34.95,0.0,23.4,41.0,22.3
SA1,2000-03-22 10:00:00,1605.22,34.95,0.0,23.8,40.0,22.3
SA1,2000-03-22 10:30:00,1625.84833,35.74,0.0,25.1,43.0,24.1
SA1,2000-03-22 12:00:00,1650.36167,41.91,0.0,26.7,44.0,24.1
SA1,2000-03-22 12:30:00,1656.34833,46.35,0.0,25.9,52.0,24.1
SA1,2000-03-22 13:00:00,1684.6,65.05,0.0,25.0,55.0,20.5
SA1,2000-03-22 13:30:00,1666.88167,65.05,0.2,23.5,68.0,22.3
SA1,2000-03-22 14:00:00,1689.445,65.05,0.4,22.9,73.0,11.2
SA1,2000-03-22 14:30:00,1671.73,65.05,0.6,23.3,66.0,18.4
SA1,2000-03-22 15:00:00,1661.09333,64.21,4.8,20.6,88.0,20.5
SA1,2000-03-22 15:30:00,1666.96667,56.7,14.4,19.6,97.0,18.4
SA1,2000-03-22 16:00:00,1650.75167,45.97,18.2,16.2,96.0,20.5
SA1,2000-03-22 16:30:00,1648.9,64.58,19.6,16.2,94.0,16.6
SA1,2000-03-22 17:00:00,1664.18,67.49,24.6,16.5,97.0,9.4
SA1,2000-03-22 17:30:00,1629.40833,52.8,26.6,16.6,98.0,13.0
SA1,2000-03-22 18:00:00,1557.24667,27.6,27.6,15.3,93.0,22.3
SA1,2000-03-22 18:30:00,1499.96167,24.05,27.6,15.1,88.0,22.3
SA1,2000-03-22 19:00:00,1474.23167,36.53,27.6,14.6,89.0,16.6
SA1,2000-03-22 19:30:00,1476.205,36.53,27.6,14.9,87.0,14.8
SA1,2000-03-22 20:00:00,1455.97333,36.11,27.8,14.8,82.0,16.6
SA1,2000-03-22 20:30:00,1410.97333,32.74,27.8,14.6,80.0,16.6
SA1,2000-03-22 21:00:00,1380.40667,32.74,27.8,14.5,75.0,18.4
SA1,2000-03-22 21:30:00,1350.92167,35.69,27.8,14.1,75.0,13.0
SA1,2000-03-22 22:00:00,1305.42833,30.69,27.8,13.8,74.0,13.0
SA1,2000-03-22 22:30:00,1292.69,32.85,27.8,13.4,69.0,14.8
SA1,2000-03-22 23:00:00,1329.18,34.6,27.8,13.2,68.0,11.2
SA1,2000-03-22 23:30:00,1342.64,36.72,27.8,12.9,70.0,9.4
SA1,2000-03-23 00:00:00,1380.54167,38.72,27.8,13.0,68.0,13.0
SA1,2000-03-23 00:30:00,1381.29167,40.04,27.8,12.7,70.0,9.4
SA1,2000-03-23 01:00:00,1407.335,40.04,27.8,13.2,67.0,13.0
SA1,2000-03-23 01:30:00,1335.99333,21.0,27.8,12.8,70.0,9.4
SA1,2000-03-23 02:00:00,1231.395,14.15,27.8,13.1,69.0,9.4
SA1,2000-03-23 02:30:00,1164.235,12.94,27.8,13.0,70.0,9.4
SA1,2000-03-23 03:00:00,1118.045,12.49,27.8,13.0,67.0,9.4
SA1,2000-03-23 03:30:00,1090.44167,12.36,27.8,12.8,71.0,5.4
SA1,2000-03-23 04:00:00,1057.45833,11.84,27.8,12.0,76.0,3.6
SA1,2000-03-23 04:30:00,1066.80667,12.15,27.8,11.9,78.0,7.6
SA1,2000-03-23 05:00:00,1081.71167,11.91,27.8,12.3,75.0,7.6
SA1,2000-03-23 05:30:00,1127.55167,22.35,27.8,12.7,70.0,11.2
SA1,2000-03-23 06:00:00,1219.50167,25.83,27.8,12.4,73.0,7.6
SA1,2000-03-23 06:30:00,1313.86333,27.78,27.8,11.7,77.0,7.6
SA1,2000-03-23 07:00:00,1435.78833,46.47,27.8,11.7,76.0,7.6
SA1,2000-03-23 07:30:00,1495.89,35.73,27.8,12.5,67.0,7.6
SA1,2000-03-23 08:00:00,1473.70667,19.2,27.8,12.5,67.0,7.6
SA1,2000-03-23 08:30:00,1473.51,35.93,27.8,12.8,69.0,3.6
SA1,2000-03-23 09:00:00,1489.57,35.26,27.8,14.2,61.0,14.8
SA1,2000-03-23 09:30:00,1484.345,34.95,0.0,15.6,56.0,20.5
SA1,2000-03-23 10:00:00,1493.88667,29.27,0.0,15.6,52.0,24.1
SA1,2000-03-23 10:30:00,1477.08167,36.8,0.0,15.9,51.0,22.3
SA1,2000-03-23 11:00:00,1449.65167,36.74,0.0,15.7,55.0,13.0
SA1,2000-03-23 11:30:00,1449.74167,30.65,0.0,15.6,51.0,22.3
SA1,2000-03-23 12:00:00,1448.23333,33.23,0.0,15.3,59.0,18.4
SA1,2000-03-23 12:30:00,1450.70333,54.96,0.0,15.8,57.0,18.4
SA1,2000-03-23 13:00:00,1462.395,61.68,0.0,16.4,51.0,18.4
SA1,2000-03-23 14:00:00,1470.032,63.37,0.0,16.4,55.0,20.5
SA1,2000-03-23 14:30:00,1445.72833,56.61,0.0,17.0,52.0,14.8
SA1,2000-03-23 15:00:00,1454.23,65.05,0.0,16.9,48.0,20.5
SA1,2000-03-23 15:30:00,1431.88167,60.65,0.0,17.4,46.0,16.6
SA1,2000-03-23 16:00:00,1410.625,30.62,0.0,17.3,47.0,18.4
SA1,2000-03-23 16:30:00,1403.16833,61.0,0.0,16.7,51.0,20.5
SA1,2000-03-23 17:00:00,1412.90333,64.75,0.0,16.3,52.0,20.5
SA1,2000-03-23 17:30:00,1436.68333,35.23,0.0,17.0,47.0,18.4
SA1,2000-03-23 18:00:00,1405.31333,34.3,0.0,15.8,50.0,20.5
SA1,2000-03-23 18:30:00,1396.47167,33.16,0.0,16.0,50.0,16.6
SA1,2000-03-23 19:00:00,1407.07833,34.11,0.0,15.4,50.0,16.6
SA1,2000-03-23 19:30:00,1448.77333,34.94,0.0,14.8,55.0,16.6
SA1,2000-03-23 20:00:00,1455.12167,33.86,0.0,14.2,60.0,11.2
SA1,2000-03-23 20:30:00,1431.74833,31.49,0.0,13.7,64.0,7.6
SA1,2000-03-23 21:00:00,1387.91333,31.63,0.0,13.2,67.0,5.4
SA1,2000-03-23 21:30:00,1345.86333,35.27,0.0,12.8,69.0,7.6
SA1,2000-03-23 22:00:00,1305.82,24.08,0.0,12.7,70.0,9.4
SA1,2000-03-23 22:30:00,1290.07167,29.8,0.0,12.4,72.0,7.6
SA1,2000-03-23 23:00:00,1326.20833,34.6,0.0,12.3,71.0,9.4
SA1,2000-03-23 23:30:00,1327.835,28.84,0.0,12.3,71.0,3.6
SA1,2000-03-24 00:00:00,1380.74667,38.69,0.0,12.2,74.0,9.4
SA1,2000-03-24 00:30:00,1387.08833,40.04,0.0,12.0,76.0,7.6
SA1,2000-03-24 01:00:00,1416.58667,40.04,0.0,11.8,78.0,9.4
SA1,2000-03-24 01:30:00,1348.37167,27.66,0.0,11.8,77.0,9.4
SA1,2000-03-24 02:00:00,1262.32667,22.48,0.0,11.8,76.0,9.4
SA1,2000-03-24 02:30:00,1177.45333,15.28,0.0,12.0,72.0,11.2
SA1,2000-03-24 03:00:00,1104.99833,12.84,0.0,11.8,72.0,11.2
SA1,2000-03-24 03:30:00,1077.665,12.71,0.0,12.0,68.0,13.0
SA1,2000-03-24 04:00:00,1062.74,12.49,0.0,11.8,70.0,11.2
SA1,2000-03-24 04:30:00,1059.595,12.84,0.0,11.6,70.0,9.4
SA1,2000-03-24 05:00:00,1076.42833,12.96,0.0,11.3,71.0,9.4
SA1,2000-03-24 05:30:00,1103.17667,15.42,0.0,11.6,66.0,7.6
SA1,2000-03-24 06:00:00,1186.00167,21.65,0.0,10.9,70.0,7.6
SA1,2000-03-24 06:30:00,1276.875,25.86,0.0,10.4,73.0,5.4
SA1,2000-03-24 07:00:00,1406.575,44.98,0.0,9.9,75.0,3.6
SA1,2000-03-24 07:30:00,1488.29,46.49,0.0,10.4,71.0,7.6
SA1,2000-03-24 08:00:00,1474.66833,46.48,0.0,11.3,66.0,7.6
SA1,2000-03-24 08:30:00,1452.61833,34.95,0.0,12.1,62.0,7.6
SA1,2000-03-24 09:00:00,1473.57833,34.93,0.0,12.7,57.0,7.6
SA1,2000-03-24 09:30:00,1444.54,34.71,0.0,14.2,55.0,9.4
SA1,2000-03-24 10:00:00,1440.06833,34.91,0.0,14.9,52.0,11.2
SA1,2000-03-24 10:30:00,1429.84,40.04,0.0,15.5,51.0,14.8
SA1,2000-03-24 11:00:00,1421.33167,40.04,0.0,15.7,49.0,18.4
SA1,2000-03-24 11:30:00,1431.93,46.48,0.0,16.5,48.0,16.6
SA1,2000-03-24 12:00:00,1422.055,46.48,0.0,17.2,48.0,13.0
SA1,2000-03-24 12:30:00,1426.67,65.05,0.0,17.6,47.0,13.0
SA1,2000-03-24 13:00:00,1430.87333,65.05,0.0,17.9,44.0,16.6
SA1,2000-03-24 13:30:00,1446.19667,65.05,0.0,18.3,44.0,11.2
SA1,2000-03-24 14:00:00,1456.49667,65.05,0.0,19.0,42.0,22.3
SA1,2000-03-24 14:30:00,1437.41,65.05,0.0,19.0,42.0,14.8
SA1,2000-03-24 15:00:00,1426.85833,65.05,0.0,19.6,40.0,13.0
SA1,2000-03-24 15:30:00,1412.77167,41.98,0.0,19.8,37.0,22.3
SA1,2000-03-24 16:00:00,1393.39167,24.55,0.0,19.9,39.0,14.8
SA1,2000-03-24 16:30:00,1394.99833,53.31,0.0,19.9,39.0,20.5
SA1,2000-03-24 17:00:00,1382.705,26.45,0.0,20.1,42.0,14.8
SA1,2000-03-24 17:30:00,1360.93833,22.33,0.0,19.6,44.0,16.6
SA1,2000-03-24 18:00:00,1331.98833,13.79,0.0,19.2,45.0,14.8
SA1,2000-03-24 18:30:00,1303.12,14.39,0.0,18.4,47.0,13.0
SA1,2000-03-24 19:00:00,1299.19833,16.05,0.0,17.6,53.0,9.4
SA1,2000-03-24 19:30:00,1358.10667,24.89,0.0,16.5,59.0,9.4
SA1,2000-03-24 20:00:00,1342.54833,26.45,0.0,15.7,62.0,7.6
SA1,2000-03-24 20:30:00,1322.16667,24.4,0.0,15.0,66.0,9.4
SA1,2000-03-24 21:00:00,1297.98167,13.98,0.0,14.5,69.0,7.6
SA1,2000-03-24 21:30:00,1259.09667,23.86,0.0,14.1,72.0,7.6
SA1,2000-03-24 22:00:00,1250.96667,16.14,0.0,13.7,76.0,7.6
SA1,2000-03-24 22:30:00,1238.95167,16.13,0.0,13.5,78.0,1.8
SA1,2000-03-24 23:00:00,1277.105,28.18,0.0,13.3,79.0,0.0
SA1,2000-03-24 23:30:00,1287.82167,40.04,0.0,13.4,77.0,1.8
SA1,2000-03-25 00:00:00,1318.48667,36.6,0.0,12.8,83.0,3.6
SA1,2000-03-25 00:30:00,1340.66667,40.04,0.0,12.4,86.0,5.4
SA1,2000-03-25 01:00:00,1376.36667,31.97,0.0,12.3,86.0,0.0
SA1,2000-03-25 01:30:00,1294.57667,23.67,0.0,11.6,88.0,3.6
SA1,2000-03-25 02:00:00,1198.60667,16.37,0.0,11.3,89.0,0.0
SA1,2000-03-25 02:30:00,1121.93667,14.57,0.0,10.9,91.0,0.0
SA1,2000-03-25 03:00:00,1068.255,12.66,0.0,10.7,91.0,0.0
SA1,2000-03-25 03:30:00,1043.20667,12.66,0.0,10.5,94.0,0.0
SA1,2000-03-25 04:00:00,1030.33,11.62,0.0,10.3,92.0,0.0
SA1,2000-03-25 04:30:00,1012.15,9.18,0.0,10.1,93.0,0.0
SA1,2000-03-25 05:00:00,1031.32833,10.5,0.0,9.9,93.0,5.4
SA1,2000-03-25 05:30:00,1035.56167,11.33,0.0,9.8,93.0,0.0
SA1,2000-03-25 06:00:00,1053.305,11.63,0.0,9.7,93.0,0.0
SA1,2000-03-25 06:30:00,1092.07667,13.23,0.0,9.5,95.0,0.0
SA1,2000-03-25 07:00:00,1136.54333,14.45,0.0,9.5,95.0,7.6
SA1,2000-03-25 07:30:00,1175.14333,16.15,0.0,9.3,95.0,0.0
SA1,2000-03-25 08:00:00,1187.62833,16.92,0.0,9.9,93.0,0.0
SA1,2000-03-25 08:30:00,1206.44167,21.0,0.0,11.5,89.0,0.0
SA1,2000-03-25 09:00:00,1225.30667,25.94,0.0,12.7,84.0,1.8
SA1,2000-03-25 09:30:00,1226.41833,25.4,0.0,15.7,74.0,0.0
SA1,2000-03-25 10:00:00,1232.545,25.01,0.0,17.0,66.0,5.4
SA1,2000-03-25 10:30:00,1225.21167,22.01,0.0,18.0,55.0,5.4
SA1,2000-03-25 11:00:00,1210.15,20.43,0.0,19.2,53.0,3.6
SA1,2000-03-25 11:30:00,1233.285,21.42,0.0,20.6,50.0,3.6
SA1,2000-03-25 12:00:00,1233.88667,18.92,0.0,22.2,44.0,9.4
SA1,2000-03-25 12:30:00,1235.60833,21.11,0.0,22.9,37.0,14.8
SA1,2000-03-25 13:00:00,1227.54167,19.19,0.0,23.1,35.0,13.0
SA1,2000-03-25 13:30:00,1230.98333,35.35,0.0,23.1,45.0,13.0
SA1,2000-03-25 14:00:00,1225.4,35.36,0.0,23.4,44.0,13.0
SA1,2000-03-25 14:30:00,1224.27333,21.23,0.0,23.2,44.0,13.0
SA1,2000-03-25 15:00:00,1221.30167,14.1,0.0,23.2,47.0,18.4
SA1,2000-03-25 15:30:00,1225.53667,17.86,0.0,22.6,47.0,16.6
SA1,2000-03-25 16:00:00,1210.05167,16.59,0.0,22.9,45.0,11.2
SA1,2000-03-25 16:30:00,1207.115,24.04,0.0,22.5,44.0,9.4
SA1,2000-03-25 17:00:00,1198.08333,27.03,0.0,22.2,45.0,9.4
SA1,2000-03-25 17:30:00,1228.515,34.52,0.0,21.9,46.0,11.2
SA1,2000-03-25 18:00:00,1218.55167,34.52,0.0,21.7,45.0,14.8
SA1,2000-03-25 18:30:00,1203.91667,34.52,0.0,20.7,52.0,11.2
SA1,2000-03-25 19:00:00,1202.785,34.52,0.0,20.0,54.0,7.6
SA1,2000-03-25 19:30:00,1241.30167,33.22,0.0,19.4,58.0,7.6
SA1,2000-03-25 20:00:00,1237.965,33.22,0.0,18.6,62.0,9.4
SA1,2000-03-25 20:30:00,1220.32833,34.52,0.0,18.3,60.0,7.6
SA1,2000-03-25 21:00:00,1214.38667,34.54,0.0,17.6,67.0,7.6
SA1,2000-03-25 21:30:00,1185.79667,30.04,0.0,16.9,71.0,7.6
SA1,2000-03-25 22:00:00,1167.63333,13.18,0.0,16.7,70.0,3.6
SA1,2000-03-25 22:30:00,1177.525,24.23,0.0,16.0,74.0,0.0
SA1,2000-03-25 23:00:00,1225.73833,35.63,0.0,15.5,79.0,0.0
SA1,2000-03-25 23:30:00,1262.64667,35.45,0.0,15.1,81.0,0.0
SA1,2000-03-26 00:00:00,1309.01167,35.45,0.0,14.6,83.0,0.0
SA1,2000-03-26 00:30:00,1315.335,40.34,0.0,14.8,76.0,7.6
SA1,2000-03-26 01:00:00,1342.60833,40.34,0.0,14.5,78.0,3.6
SA1,2000-03-26 01:00:00,1342.60833,40.34,0.0,13.8,76.0,3.6
SA1,2000-03-26 01:30:00,1262.65333,28.3,0.0,14.1,77.0,7.6
SA1,2000-03-26 01:30:00,1262.65333,28.3,0.0,13.2,80.0,5.4
SA1,2000-03-26 02:00:00,1170.67,13.8,0.0,12.6,84.0,0.0
SA1,2000-03-26 02:30:00,1101.89,11.32,0.0,12.4,82.0,3.6
SA1,2000-03-26 03:00:00,1041.27333,9.4,0.0,12.2,83.0,0.0
SA1,2000-03-26 03:30:00,1009.77667,8.26,0.0,12.0,84.0,0.0
SA1,2000-03-26 04:00:00,979.68833,4.98,0.0,11.9,85.0,0.0
SA1,2000-03-26 04:30:00,958.54167,4.62,0.0,12.0,83.0,0.0
SA1,2000-03-26 05:00:00,952.84167,4.89,0.0,11.8,84.0,1.8
SA1,2000-03-26 05:30:00,943.45333,4.6,0.0,11.5,85.0,0.0
SA1,2000-03-26 06:00:00,944.94,6.35,0.0,11.2,87.0,7.6
SA1,2000-03-26 06:30:00,949.59,9.25,0.0,10.8,90.0,0.0
SA1,2000-03-26 07:00:00,956.205,9.3,0.0,11.5,86.0,0.0
SA1,2000-03-26 07:30:00,962.37667,9.94,0.0,12.5,82.0,0.0
SA1,2000-03-26 08:00:00,999.725,11.16,0.0,14.6,72.0,0.0
SA1,2000-03-26 08:30:00,1028.77667,11.45,0.0,17.4,60.0,0.0
SA1,2000-03-26 09:00:00,1053.40833,11.79,0.0,19.3,53.0,0.0
SA1,2000-03-26 09:30:00,1069.92167,13.94,0.0,20.2,49.0,1.8
SA1,2000-03-26 10:00:00,1081.45,13.22,0.0,21.4,46.0,5.4
